date,day_of_week,month,is_weekend,week_of_year,quarter,temperature,humidity,humidity_drop,rainfall,festival,festival_name,festival_intensity,respiratory_alert,baseline_patients,actual_patients,surge_risk,risk_score
2023-09-08,4,9,0,36,3,30.0,87.1,0.0,31.6,0,None,0.0,0,108,155,MEDIUM,36.3
2023-09-09,5,9,1,36,3,28.1,83.3,3.7,45.9,0,None,0.0,0,109,153,MEDIUM,39.5
2023-09-10,6,9,1,36,3,29.0,86.2,0.0,14.7,0,None,0.0,0,109,157,MEDIUM,44.3
2023-09-11,0,9,0,37,3,30.2,88.2,0.0,33.6,0,None,0.0,0,108,155,MEDIUM,36.6
2023-09-12,1,9,0,37,3,30.6,94.7,0.0,35.1,0,None,0.0,0,108,149,HIGH,37.1
2023-09-13,2,9,0,37,3,31.2,89.7,5.0,40.1,0,None,0.0,0,108,154,LOW,37.8
2023-09-14,3,9,0,37,3,29.1,86.4,3.3,38.7,0,None,0.0,0,109,146,MEDIUM,38.6
2023-09-15,4,9,0,37,3,29.8,88.2,0.0,18.3,0,None,0.0,0,109,159,MEDIUM,38.0
2023-09-16,5,9,1,37,3,29.5,89.4,0.0,47.4,0,None,0.0,0,110,151,LOW,39.7
2023-09-17,6,9,1,37,3,29.1,86.0,3.4,16.6,0,None,0.0,0,109,150,LOW,39.1
2023-09-18,0,9,0,38,3,30.4,84.4,1.6,0.0,0,None,0.0,0,112,155,HIGH,26.8
2023-09-19,1,9,0,38,3,32.0,86.3,0.0,5.7,0,None,0.0,1,112,161,MEDIUM,44.2
2023-09-20,2,9,0,38,3,33.6,83.3,3.0,26.5,0,None,0.0,0,107,153,MEDIUM,33.1
2023-09-21,3,9,0,38,3,34.1,82.7,0.5,50.3,0,None,0.0,0,110,157,LOW,35.8
2023-09-22,4,9,0,38,3,32.7,83.9,0.0,78.5,0,None,0.0,0,109,154,MEDIUM,37.8
2023-09-23,5,9,1,38,3,32.3,87.3,0.0,32.2,0,None,0.0,0,114,142,MEDIUM,33.9
2023-09-24,6,9,1,38,3,32.6,84.6,2.7,40.4,0,None,0.0,0,111,143,HIGH,35.6
2023-09-25,0,9,0,39,3,31.9,79.2,5.4,14.6,0,None,0.0,0,110,172,HIGH,53.0
2023-09-26,1,9,0,39,3,31.5,75.8,3.4,23.1,0,None,0.0,0,109,158,MEDIUM,44.2
2023-09-27,2,9,0,39,3,32.0,75.7,0.1,0.0,0,None,0.0,0,110,154,LOW,30.7
2023-09-28,3,9,0,39,3,31.4,75.5,0.2,0.0,0,None,0.0,0,108,137,LOW,15.2
2023-09-29,4,9,0,39,3,30.1,78.8,0.0,0.0,0,None,0.0,0,110,128,LOW,9.7
2023-09-30,5,9,1,39,3,29.6,77.7,1.1,25.7,0,None,0.0,0,111,144,MEDIUM,25.7
2023-10-01,6,10,1,39,4,25.5,75.2,2.5,0.0,0,None,0.0,0,108,118,LOW,9.3
2023-10-02,0,10,0,40,4,25.3,75.4,0.0,0.0,0,None,0.0,0,111,119,LOW,5.9
2023-10-03,1,10,0,40,4,25.6,76.6,0.0,0.0,0,None,0.0,0,109,113,LOW,3.6
2023-10-04,2,10,0,40,4,26.2,82.6,0.0,0.0,0,None,0.0,0,114,117,LOW,1.5
2023-10-05,3,10,0,40,4,25.4,84.2,0.0,0.0,0,None,0.0,0,111,109,LOW,0.0
2023-10-06,4,10,0,40,4,26.2,83.2,1.0,0.0,0,None,0.0,0,110,112,LOW,5.7
2023-10-07,5,10,1,40,4,26.3,81.2,2.0,0.0,0,None,0.0,0,110,111,MEDIUM,8.6
2023-10-08,6,10,1,40,4,24.4,80.1,1.1,0.0,0,None,0.0,0,111,112,LOW,12.3
2023-10-09,0,10,0,41,4,26.3,81.7,0.0,0.0,0,None,0.0,0,111,120,MEDIUM,12.3
2023-10-10,1,10,0,41,4,25.3,83.4,0.0,0.0,0,None,0.0,0,106,113,LOW,7.6
2023-10-11,2,10,0,41,4,23.2,80.0,3.4,13.6,0,None,0.0,0,109,115,LOW,8.8
2023-10-12,3,10,0,41,4,22.5,80.8,0.0,0.0,1,Dasara,0.5,0,109,143,MEDIUM,40.7
2023-10-13,4,10,0,41,4,22.0,75.0,5.7,0.0,1,Dasara,0.75,0,108,137,LOW,40.9
2023-10-14,5,10,1,41,4,23.0,78.3,0.0,0.0,1,Dasara,1.0,0,109,143,HIGH,58.2
2023-10-15,6,10,1,41,4,23.3,81.9,0.0,0.0,1,Dasara,0.75,0,113,144,MEDIUM,31.7
2023-10-16,0,10,0,42,4,23.4,81.0,1.0,0.0,1,Dasara,0.5,0,108,144,MEDIUM,34.4
2023-10-17,1,10,0,42,4,24.6,86.7,0.0,0.0,0,None,0.0,0,113,115,LOW,10.1
2023-10-18,2,10,0,42,4,25.1,82.0,4.7,0.0,0,None,0.0,0,108,115,LOW,5.3
2023-10-19,3,10,0,42,4,25.5,82.5,0.0,0.0,0,None,0.0,0,110,113,LOW,2.0
2023-10-20,4,10,0,42,4,25.8,82.1,0.5,0.0,0,None,0.0,0,108,112,LOW,2.4
2023-10-21,5,10,1,42,4,26.3,81.6,0.5,55.0,0,None,0.0,0,112,120,MEDIUM,19.0
2023-10-22,6,10,1,42,4,23.4,81.3,0.3,0.0,0,None,0.0,0,109,121,MEDIUM,18.0
2023-10-23,0,10,0,43,4,23.4,81.7,0.0,0.0,0,None,0.0,0,113,127,MEDIUM,18.2
2023-10-24,1,10,0,43,4,21.3,84.3,0.0,0.0,0,None,0.0,0,111,114,LOW,3.5
2023-10-25,2,10,0,43,4,22.4,87.3,0.0,0.0,0,None,0.0,0,111,115,LOW,1.7
2023-10-26,3,10,0,43,4,23.2,85.1,2.3,0.0,0,None,0.0,0,112,113,LOW,1.9
2023-10-27,4,10,0,43,4,25.0,86.1,0.0,0.0,0,None,0.0,0,109,112,MEDIUM,5.2
2023-10-28,5,10,1,43,4,26.4,82.2,3.9,0.0,0,None,0.0,0,114,114,LOW,5.7
2023-10-29,6,10,1,43,4,26.2,84.3,0.0,0.0,0,None,0.0,0,111,111,LOW,7.0
2023-10-30,0,10,0,44,4,25.3,81.0,3.3,0.0,0,None,0.0,0,110,119,LOW,10.3
2023-10-31,1,10,0,44,4,25.8,84.5,0.0,0.0,1,Rajyotsava,0.3,0,109,115,LOW,5.6
2023-11-01,2,11,0,44,4,19.9,80.8,3.7,14.6,1,Rajyotsava,0.4,0,111,132,MEDIUM,26.1
2023-11-02,3,11,0,44,4,19.9,77.1,3.7,0.0,1,Rajyotsava,0.3,0,111,143,MEDIUM,34.6
2023-11-03,4,11,0,44,4,21.1,68.7,8.4,30.3,1,Deepavali,0.68,0,109,155,HIGH,59.5
2023-11-04,5,11,1,44,4,20.1,68.6,0.1,0.0,0,None,0.0,0,107,124,LOW,21.5
2023-11-05,6,11,1,44,4,21.1,73.8,0.0,0.0,0,None,0.0,0,112,116,LOW,13.8
2023-11-06,0,11,0,45,4,21.6,75.0,0.0,0.0,0,None,0.0,0,108,117,LOW,3.3
2023-11-07,1,11,0,45,4,19.9,74.7,0.2,50.5,0,None,0.0,0,107,123,MEDIUM,17.0
2023-11-08,2,11,0,45,4,21.1,76.9,0.0,0.0,0,None,0.0,0,111,132,MEDIUM,20.0
2023-11-09,3,11,0,45,4,21.6,76.6,0.3,0.0,0,None,0.0,0,108,114,LOW,5.1
2023-11-10,4,11,0,45,4,21.3,78.6,0.0,0.0,0,None,0.0,0,109,116,MEDIUM,1.7
2023-11-11,5,11,1,45,4,20.0,78.9,0.0,0.0,0,None,0.0,0,111,112,LOW,8.0
2023-11-12,6,11,1,45,4,18.9,80.9,0.0,0.0,0,None,0.0,0,112,108,LOW,4.0
2023-11-13,0,11,0,46,4,18.6,78.6,2.3,0.0,0,None,0.0,0,108,122,LOW,7.7
2023-11-14,1,11,0,46,4,19.7,78.9,0.0,0.0,0,None,0.0,0,112,110,LOW,1.2
2023-11-15,2,11,0,46,4,18.6,75.4,3.5,21.7,0,None,0.0,0,108,117,LOW,16.8
2023-11-16,3,11,0,46,4,19.6,72.4,3.0,0.0,0,None,0.0,0,107,122,LOW,7.2
2023-11-17,4,11,0,46,4,18.2,77.6,0.0,28.3,0,None,0.0,0,109,118,MEDIUM,17.7
2023-11-18,5,11,1,46,4,18.5,76.2,1.4,0.0,0,None,0.0,0,111,126,LOW,17.2
2023-11-19,6,11,1,46,4,19.1,77.1,0.0,0.0,0,None,0.0,0,110,112,LOW,13.6
2023-11-20,0,11,0,47,4,22.3,75.7,1.5,0.0,0,None,0.0,0,111,126,MEDIUM,7.5
2023-11-21,1,11,0,47,4,20.0,72.6,3.0,44.3,0,None,0.0,0,110,122,MEDIUM,17.7
2023-11-22,2,11,0,47,4,21.7,72.6,0.0,0.0,0,None,0.0,0,120,138,MEDIUM,25.2
2023-11-23,3,11,0,47,4,21.4,76.9,0.0,0.0,0,None,0.0,0,109,115,LOW,6.4
2023-11-24,4,11,0,47,4,21.5,76.8,0.1,0.0,0,None,0.0,0,109,107,LOW,1.1
2023-11-25,5,11,1,47,4,21.2,69.9,6.9,0.0,0,None,0.0,0,113,116,LOW,6.2
2023-11-26,6,11,1,47,4,21.4,70.3,0.0,0.0,0,None,0.0,0,114,108,LOW,3.7
2023-11-27,0,11,0,48,4,20.8,76.5,0.0,0.0,0,None,0.0,0,111,120,LOW,14.0
2023-11-28,1,11,0,48,4,22.3,74.3,2.3,37.4,0,None,0.0,0,106,120,MEDIUM,17.0
2023-11-29,2,11,0,48,4,21.0,68.2,6.1,0.0,0,None,0.0,1,110,138,MEDIUM,43.9
2023-11-30,3,11,0,48,4,22.1,75.6,0.0,0.0,0,None,0.0,0,107,124,MEDIUM,12.3
2023-12-01,4,12,0,48,4,17.0,63.9,11.7,0.0,0,None,0.0,0,112,128,LOW,8.8
2023-12-02,5,12,1,48,4,16.8,62.1,1.8,0.0,0,None,0.0,0,110,126,MEDIUM,10.5
2023-12-03,6,12,1,48,4,15.3,60.2,2.0,0.0,0,None,0.0,1,109,138,MEDIUM,40.2
2023-12-04,0,12,0,49,4,16.2,63.3,0.0,0.0,0,None,0.0,0,111,145,HIGH,35.8
2023-12-05,1,12,0,49,4,18.0,60.4,3.0,3.9,0,None,0.0,0,113,128,MEDIUM,6.9
2023-12-06,2,12,0,49,4,17.4,63.7,0.0,0.0,0,None,0.0,0,112,128,LOW,5.9
2023-12-07,3,12,0,49,4,16.8,63.8,0.0,0.0,0,None,0.0,1,111,134,LOW,23.8
2023-12-08,4,12,0,49,4,15.3,63.0,0.8,14.9,0,None,0.0,1,108,138,LOW,32.7
2023-12-09,5,12,1,49,4,15.4,62.3,0.8,0.0,0,None,0.0,0,111,148,LOW,38.3
2023-12-10,6,12,1,49,4,13.8,60.8,1.4,0.0,0,None,0.0,0,110,125,LOW,13.0
2023-12-11,0,12,0,50,4,13.4,63.6,0.0,0.0,0,None,0.0,0,107,132,LOW,9.8
2023-12-12,1,12,0,50,4,14.6,59.6,4.0,0.0,0,None,0.0,0,108,123,LOW,5.3
2023-12-13,2,12,0,50,4,16.7,54.9,4.7,0.0,0,None,0.0,1,112,135,MEDIUM,32.8
2023-12-14,3,12,0,50,4,20.0,58.8,0.0,0.0,0,None,0.0,0,108,123,LOW,6.0
2023-12-15,4,12,0,50,4,18.2,61.2,0.0,0.0,0,None,0.0,0,111,124,LOW,2.7
2023-12-16,5,12,1,50,4,19.3,62.1,0.0,0.0,0,None,0.0,0,110,118,LOW,6.3
2023-12-17,6,12,1,50,4,18.7,62.5,0.0,0.0,0,None,0.0,0,110,124,MEDIUM,12.5
2023-12-18,0,12,0,51,4,17.8,60.5,2.0,0.0,0,None,0.0,1,110,157,HIGH,49.4
2023-12-19,1,12,0,51,4,17.9,62.7,0.0,0.0,0,None,0.0,0,110,139,HIGH,31.7
2023-12-20,2,12,0,51,4,17.5,61.5,1.2,0.0,0,None,0.0,0,108,127,MEDIUM,15.3
2023-12-21,3,12,0,51,4,17.3,59.4,2.1,0.0,0,None,0.0,0,113,123,LOW,8.5
2023-12-22,4,12,0,51,4,16.5,58.7,0.7,0.0,0,None,0.0,0,108,119,LOW,7.0
2023-12-23,5,12,1,51,4,14.8,65.3,0.0,0.0,0,None,0.0,0,112,122,MEDIUM,8.5
2023-12-24,6,12,1,51,4,13.4,58.0,7.3,0.0,0,None,0.0,1,113,137,LOW,41.2
2023-12-25,0,12,0,52,4,15.1,60.3,0.0,0.0,1,Christmas,0.22,0,109,149,HIGH,47.1
2023-12-26,1,12,0,52,4,15.1,55.1,5.2,0.0,1,Christmas,0.3,0,112,141,MEDIUM,33.5
2023-12-27,2,12,0,52,4,14.8,56.8,0.0,0.0,1,Christmas,0.22,0,108,129,LOW,17.2
2023-12-28,3,12,0,52,4,15.2,56.8,0.0,0.0,0,None,0.0,0,110,121,LOW,8.2
2023-12-29,4,12,0,52,4,16.5,51.8,5.0,0.0,0,None,0.0,0,108,122,LOW,5.5
2023-12-30,5,12,1,52,4,16.7,56.2,0.0,0.0,0,None,0.0,0,110,119,LOW,10.7
2023-12-31,6,12,1,52,4,15.8,56.6,0.0,0.0,0,None,0.0,0,113,121,LOW,10.6
2024-01-01,0,1,0,1,1,16.1,39.2,17.4,0.0,0,None,0.0,0,108,127,LOW,10.1
2024-01-02,1,1,0,1,1,17.7,45.0,0.0,0.0,0,None,0.0,1,111,140,LOW,34.5
2024-01-03,2,1,0,1,1,17.5,50.3,0.0,0.0,0,None,0.0,0,109,135,MEDIUM,29.3
2024-01-04,3,1,0,1,1,17.9,53.7,0.0,0.0,0,None,0.0,0,110,129,LOW,15.8
2024-01-05,4,1,0,1,1,18.5,52.3,1.4,0.0,0,None,0.0,0,109,124,MEDIUM,8.1
2024-01-06,5,1,1,1,1,18.8,50.5,1.8,0.0,0,None,0.0,0,112,129,LOW,14.1
2024-01-07,6,1,1,1,1,18.4,53.3,0.0,0.0,0,None,0.0,0,115,125,LOW,12.5
2024-01-08,0,1,0,2,1,18.1,56.0,0.0,0.0,0,None,0.0,0,110,133,MEDIUM,18.4
2024-01-09,1,1,0,2,1,17.8,56.0,0.0,0.0,0,None,0.0,0,109,120,MEDIUM,6.4
2024-01-10,2,1,0,2,1,15.6,49.8,6.2,0.0,0,None,0.0,1,111,136,HIGH,33.2
2024-01-11,3,1,0,2,1,16.3,49.5,0.3,0.0,0,None,0.0,1,110,148,CRITICAL,49.1
2024-01-12,4,1,0,2,1,14.3,50.0,0.0,0.0,0,None,0.0,0,106,127,LOW,20.5
2024-01-13,5,1,1,2,1,13.5,43.6,6.4,0.0,0,None,0.0,0,109,125,LOW,11.8
2024-01-14,6,1,1,2,1,15.5,46.6,0.0,0.0,0,None,0.0,1,107,125,MEDIUM,25.5
2024-01-15,0,1,0,3,1,16.4,53.8,0.0,0.0,1,Makara Sankranti,0.45,0,112,151,LOW,41.4
2024-01-16,1,1,0,3,1,17.8,53.2,0.6,0.0,1,Makara Sankranti,0.6,0,109,148,MEDIUM,41.6
2024-01-17,2,1,0,3,1,16.6,55.3,0.0,0.0,1,Makara Sankranti,0.45,0,110,133,MEDIUM,25.9
2024-01-18,3,1,0,3,1,14.7,52.7,2.6,0.0,0,None,0.0,0,111,124,LOW,8.6
2024-01-19,4,1,0,3,1,14.5,50.4,2.3,0.0,0,None,0.0,0,110,126,LOW,2.2
2024-01-20,5,1,1,3,1,14.8,50.4,0.0,0.0,0,None,0.0,0,111,124,LOW,10.2
2024-01-21,6,1,1,3,1,14.9,46.8,3.6,0.0,0,None,0.0,0,109,123,LOW,9.6
2024-01-22,0,1,0,4,1,16.3,44.2,2.6,0.0,0,None,0.0,1,113,151,LOW,41.2
2024-01-23,1,1,0,4,1,15.5,49.3,0.0,0.0,0,None,0.0,1,109,145,HIGH,45.1
2024-01-24,2,1,0,4,1,15.8,52.7,0.0,0.0,0,None,0.0,1,113,154,MEDIUM,50.1
2024-01-25,3,1,0,4,1,14.4,47.6,5.1,0.0,0,None,0.0,0,111,137,LOW,18.3
2024-01-26,4,1,0,4,1,15.1,50.5,0.0,0.0,0,None,0.0,0,107,115,LOW,6.6
2024-01-27,5,1,1,4,1,15.1,49.0,1.5,0.0,0,None,0.0,0,112,122,LOW,10.1
2024-01-28,6,1,1,4,1,14.1,49.4,0.0,0.0,0,None,0.0,0,111,115,MEDIUM,9.6
2024-01-29,0,1,0,5,1,14.1,50.0,0.0,0.0,0,None,0.0,0,108,127,MEDIUM,23.0
2024-01-30,1,1,0,5,1,14.2,52.0,0.0,0.0,0,None,0.0,0,110,127,LOW,13.8
2024-01-31,2,1,0,5,1,14.1,50.5,1.6,0.0,0,None,0.0,0,112,127,LOW,16.5
2024-02-01,3,2,0,5,1,17.8,44.4,6.1,0.0,0,None,0.0,1,110,128,LOW,22.2
2024-02-02,4,2,0,5,1,17.3,42.9,1.5,0.0,0,None,0.0,0,111,119,LOW,7.4
2024-02-03,5,2,1,5,1,16.7,42.9,0.0,0.0,0,None,0.0,0,115,115,LOW,4.1
2024-02-04,6,2,1,5,1,14.1,38.6,4.3,0.0,0,None,0.0,1,109,134,MEDIUM,29.0
2024-02-05,0,2,0,6,1,13.7,45.0,0.0,0.0,0,None,0.0,0,110,130,LOW,16.7
2024-02-06,1,2,0,6,1,14.2,43.7,1.2,26.0,0,None,0.0,0,109,124,LOW,18.1
2024-02-07,2,2,0,6,1,14.0,43.7,0.0,0.0,0,None,0.0,1,111,150,MEDIUM,44.4
2024-02-08,3,2,0,6,1,16.4,36.7,7.0,0.0,0,None,0.0,0,109,126,LOW,17.2
2024-02-09,4,2,0,6,1,16.2,34.9,1.8,0.0,0,None,0.0,0,113,120,MEDIUM,3.0
2024-02-10,5,2,1,6,1,17.8,40.0,0.0,1.4,0,None,0.0,0,108,106,LOW,4.6
2024-02-11,6,2,1,6,1,17.4,40.2,0.0,0.0,0,None,0.0,1,106,119,MEDIUM,17.4
2024-02-12,0,2,0,7,1,17.1,33.7,6.5,0.0,0,None,0.0,1,110,142,HIGH,38.6
2024-02-13,1,2,0,7,1,16.8,38.7,0.0,0.0,0,None,0.0,1,111,129,MEDIUM,38.7
2024-02-14,2,2,0,7,1,16.7,36.9,1.8,0.0,0,None,0.0,0,111,125,LOW,13.6
2024-02-15,3,2,0,7,1,18.6,41.7,0.0,0.0,0,None,0.0,0,111,112,LOW,5.9
2024-02-16,4,2,0,7,1,15.2,40.1,1.6,0.0,0,None,0.0,0,107,105,LOW,0.0
2024-02-17,5,2,1,7,1,13.1,40.0,0.1,0.0,0,None,0.0,1,110,123,MEDIUM,20.7
2024-02-18,6,2,1,7,1,13.4,42.9,0.0,0.0,0,None,0.0,0,108,114,LOW,13.0
2024-02-19,0,2,0,8,1,14.3,38.4,4.5,0.0,0,None,0.0,0,111,119,LOW,15.9
2024-02-20,1,2,0,8,1,15.8,35.4,3.0,0.0,0,None,0.0,0,107,112,MEDIUM,4.3
2024-02-21,2,2,0,8,1,16.5,36.0,0.0,0.0,0,None,0.0,0,110,114,MEDIUM,5.8
2024-02-22,3,2,0,8,1,16.0,39.4,0.0,0.0,0,None,0.0,0,113,118,LOW,5.8
2024-02-23,4,2,0,8,1,17.3,35.0,4.4,0.0,0,None,0.0,1,110,121,LOW,22.1
2024-02-24,5,2,1,8,1,18.3,31.3,3.7,0.0,0,None,0.0,0,107,116,MEDIUM,8.9
2024-02-25,6,2,1,8,1,17.9,36.6,0.0,0.0,0,None,0.0,0,109,110,LOW,12.3
2024-02-26,0,2,0,9,1,18.6,35.5,1.1,0.0,0,None,0.0,0,110,118,LOW,7.6
2024-02-27,1,2,0,9,1,18.2,35.5,0.0,0.0,0,None,0.0,1,114,136,LOW,34.5
2024-02-28,2,2,0,9,1,17.0,31.0,4.4,0.0,0,None,0.0,0,109,119,LOW,13.8
2024-02-29,3,2,0,9,1,17.6,31.9,0.0,0.0,0,None,0.0,1,106,129,LOW,25.0
2024-03-01,4,3,0,9,1,21.0,31.1,0.8,0.0,0,None,0.0,0,106,113,MEDIUM,4.9
2024-03-02,5,3,1,9,1,20.7,35.5,0.0,0.0,0,None,0.0,0,111,110,LOW,6.3
2024-03-03,6,3,1,9,1,22.3,33.0,2.5,0.0,0,None,0.0,0,111,107,LOW,2.9
2024-03-04,0,3,0,10,1,18.7,38.8,0.0,0.0,0,None,0.0,0,111,125,LOW,11.9
2024-03-05,1,3,0,10,1,17.4,35.2,3.6,0.0,0,None,0.0,0,110,112,LOW,6.1
2024-03-06,2,3,0,10,1,16.7,33.1,2.1,0.0,0,None,0.0,0,111,114,LOW,12.3
2024-03-07,3,3,0,10,1,17.3,38.5,0.0,0.0,0,None,0.0,0,111,114,LOW,2.4
2024-03-08,4,3,0,10,1,17.8,37.7,0.7,0.0,0,None,0.0,0,112,113,LOW,1.4
2024-03-09,5,3,1,10,1,16.6,35.0,2.7,0.0,0,None,0.0,0,112,110,LOW,2.6
2024-03-10,6,3,1,10,1,16.5,34.5,0.5,0.0,0,None,0.0,0,110,107,LOW,2.3
2024-03-11,0,3,0,11,1,16.5,38.8,0.0,0.0,0,None,0.0,1,109,134,MEDIUM,37.8
2024-03-12,1,3,0,11,1,20.5,41.7,0.0,0.0,0,None,0.0,1,109,132,LOW,33.6
2024-03-13,2,3,0,11,1,22.5,36.5,5.1,0.0,0,None,0.0,0,110,120,LOW,18.5
2024-03-14,3,3,0,11,1,21.3,35.8,0.7,0.0,0,None,0.0,0,108,113,MEDIUM,5.3
2024-03-15,4,3,0,11,1,20.4,35.8,0.0,0.0,0,None,0.0,0,110,111,LOW,7.5
2024-03-16,5,3,1,11,1,18.9,32.5,3.3,0.0,0,None,0.0,1,112,130,MEDIUM,30.6
2024-03-17,6,3,1,11,1,17.0,33.3,0.0,0.0,0,None,0.0,0,118,127,LOW,24.7
2024-03-18,0,3,0,12,1,17.7,34.0,0.0,0.0,0,None,0.0,0,110,118,MEDIUM,12.4
2024-03-19,1,3,0,12,1,17.2,37.8,0.0,0.0,0,None,0.0,0,111,118,LOW,7.9
2024-03-20,2,3,0,12,1,17.9,40.3,0.0,0.0,0,None,0.0,0,110,115,LOW,4.8
2024-03-21,3,3,0,12,1,16.6,37.2,3.1,0.0,0,None,0.0,0,110,114,LOW,6.7
2024-03-22,4,3,0,12,1,16.7,35.7,1.5,0.0,0,None,0.0,0,114,115,MEDIUM,3.7
2024-03-23,5,3,1,12,1,17.9,37.4,0.0,0.0,0,None,0.0,0,107,108,MEDIUM,10.3
2024-03-24,6,3,1,12,1,19.0,34.7,2.7,0.0,0,None,0.0,0,109,105,MEDIUM,6.7
2024-03-25,0,3,0,13,1,19.8,36.6,0.0,0.0,0,None,0.0,0,112,124,LOW,9.6
2024-03-26,1,3,0,13,1,18.3,35.7,0.9,0.0,0,None,0.0,0,111,112,LOW,5.0
2024-03-27,2,3,0,13,1,19.8,32.5,3.2,5.9,0,None,0.0,0,109,113,LOW,10.5
2024-03-28,3,3,0,13,1,18.9,30.6,1.9,0.0,0,None,0.0,0,116,121,LOW,7.5
2024-03-29,4,3,0,13,1,20.0,36.7,0.0,12.2,0,None,0.0,0,109,113,LOW,7.5
2024-03-30,5,3,1,13,1,20.0,35.6,1.2,0.0,0,None,0.0,0,107,125,LOW,23.7
2024-03-31,6,3,1,13,1,18.3,40.3,0.0,0.0,0,None,0.0,0,112,117,LOW,12.6
2024-04-01,0,4,0,14,2,23.5,40.0,0.3,0.0,0,None,0.0,0,111,128,LOW,22.6
2024-04-02,1,4,0,14,2,24.4,40.2,0.0,0.0,0,None,0.0,0,109,115,LOW,3.5
2024-04-03,2,4,0,14,2,25.3,46.6,0.0,12.7,0,None,0.0,0,109,121,LOW,6.4
2024-04-04,3,4,0,14,2,25.0,40.1,6.5,0.0,0,None,0.0,0,110,127,MEDIUM,11.1
2024-04-05,4,4,0,14,2,26.9,33.7,6.4,0.0,0,None,0.0,0,109,118,LOW,7.0
2024-04-06,5,4,1,14,2,27.5,39.4,0.0,0.0,0,None,0.0,0,109,117,LOW,8.6
2024-04-07,6,4,1,14,2,26.4,36.5,2.9,0.0,0,None,0.0,0,112,115,LOW,8.7
2024-04-08,0,4,0,15,2,26.9,37.2,0.0,0.0,0,None,0.0,0,108,127,LOW,17.3
2024-04-09,1,4,0,15,2,28.7,35.9,1.3,0.0,0,None,0.0,0,108,119,LOW,4.0
2024-04-10,2,4,0,15,2,29.9,37.7,0.0,0.0,0,None,0.0,0,110,113,LOW,6.8
2024-04-11,3,4,0,15,2,27.0,35.1,2.6,0.0,0,None,0.0,0,108,114,LOW,6.4
2024-04-12,4,4,0,15,2,25.3,35.9,0.0,0.0,0,None,0.0,0,111,117,LOW,7.0
2024-04-13,5,4,1,15,2,27.0,38.2,0.0,0.0,0,None,0.0,0,111,116,LOW,8.8
2024-04-14,6,4,1,15,2,25.1,35.2,3.0,0.0,1,Ugadi,0.52,0,112,133,LOW,34.1
2024-04-15,0,4,0,16,2,23.5,34.4,0.9,0.0,1,Ugadi,0.7,0,106,146,CRITICAL,48.9
2024-04-16,1,4,0,16,2,23.4,34.9,0.0,0.0,1,Ugadi,0.52,0,110,135,MEDIUM,33.2
2024-04-17,2,4,0,16,2,24.4,32.0,2.9,0.0,0,None,0.0,0,109,118,LOW,5.9
2024-04-18,3,4,0,16,2,24.4,33.3,0.0,0.0,0,None,0.0,0,110,115,LOW,4.0
2024-04-19,4,4,0,16,2,23.8,35.7,0.0,0.0,0,None,0.0,0,111,117,LOW,4.2
2024-04-20,5,4,1,16,2,23.4,35.5,0.1,0.0,0,None,0.0,0,116,123,MEDIUM,8.4
2024-04-21,6,4,1,16,2,23.0,35.8,0.0,0.0,0,None,0.0,0,109,111,LOW,8.5
2024-04-22,0,4,0,17,2,22.5,36.8,0.0,0.0,0,None,0.0,0,113,133,LOW,24.3
2024-04-23,1,4,0,17,2,26.0,35.4,1.3,0.0,0,None,0.0,0,111,121,MEDIUM,7.6
2024-04-24,2,4,0,17,2,26.1,38.7,0.0,0.0,0,None,0.0,0,110,121,LOW,8.6
2024-04-25,3,4,0,17,2,26.8,42.9,0.0,0.0,0,None,0.0,0,107,116,LOW,6.0
2024-04-26,4,4,0,17,2,25.7,39.7,3.2,0.0,0,None,0.0,0,110,118,MEDIUM,6.1
2024-04-27,5,4,1,17,2,25.3,40.6,0.0,0.0,0,None,0.0,0,109,115,LOW,10.9
2024-04-28,6,4,1,17,2,24.3,39.0,1.6,0.0,0,None,0.0,0,110,115,LOW,12.6
2024-04-29,0,4,0,18,2,21.3,39.8,0.0,0.0,0,None,0.0,0,110,122,LOW,8.0
2024-04-30,1,4,0,18,2,20.8,43.9,0.0,0.0,0,None,0.0,0,108,120,MEDIUM,2.7
2024-05-01,2,5,0,18,2,24.9,52.4,0.0,0.0,0,None,0.0,0,110,115,LOW,3.2
2024-05-02,3,5,0,18,2,23.7,45.1,7.3,0.0,0,None,0.0,0,108,114,LOW,6.0
2024-05-03,4,5,0,18,2,24.2,47.4,0.0,0.0,0,None,0.0,0,107,114,MEDIUM,6.3
2024-05-04,5,5,1,18,2,27.5,51.2,0.0,0.0,0,None,0.0,0,107,111,LOW,7.1
2024-05-05,6,5,1,18,2,28.2,49.0,2.1,0.0,0,None,0.0,0,110,113,MEDIUM,12.5
2024-05-06,0,5,0,19,2,30.3,51.4,0.0,0.0,0,None,0.0,0,109,119,LOW,7.4
2024-05-07,1,5,0,19,2,30.7,47.8,3.6,0.0,0,None,0.0,0,109,121,LOW,12.1
2024-05-08,2,5,0,19,2,31.4,43.2,4.6,0.0,0,None,0.0,0,110,120,LOW,8.4
2024-05-09,3,5,0,19,2,29.9,45.3,0.0,0.0,0,None,0.0,0,110,122,LOW,4.8
2024-05-10,4,5,0,19,2,30.6,40.9,4.4,0.0,0,None,0.0,0,114,122,LOW,4.1
